ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
dutchlist-14_bite-1-1,dutchlist-14_bite-1,b.ɛi.t.ə.n,187,false,expert,Dunn2012,,,
english-14_bite-1-1,english-14_bite-1,b.aɪ.t,187,false,expert,Dunn2012,,,
french-14_bite-1-1,french-14_bite-1,m.ɔ.ʀ.d.ʀ,857,false,expert,Dunn2012,,,
german-14_bite-1-1,german-14_bite-1,b.ai.s.n̩,187,false,expert,Dunn2012,,,
greekmod-14_bite-1-1,greekmod-14_bite-1,ð.a.ŋ.ɡ.o̞.n.o̞,1456,false,expert,Dunn2012,,,
italian-14_bite-1-1,italian-14_bite-1,m.ɔ.r.d.e.r.e,857,false,expert,Dunn2012,,,
polish-14_bite-1-1,polish-14_bite-1,ɡ.r.ɨ.ɕ.ʨ,2028,false,expert,Dunn2012,,,
portuguesest-14_bite-1-1,portuguesest-14_bite-1,m.u.ɾ.d.e.ɾ,857,false,expert,Dunn2012,,,
russian-14_bite-1-1,russian-14_bite-1,k.u.s.a.tʲ,1220,false,expert,Dunn2012,,,
spanish-14_bite-1-1,spanish-14_bite-1,m.o.ɾ.ð.e.ɾ,857,false,expert,Dunn2012,,,
swedish-14_bite-1-1,swedish-14_bite-1,b.iː.t.a,187,false,expert,Dunn2012,,,
bihari-14_bite-1-1,bihari-14_bite-1,k.a.ʈ.ə.b,1594,false,expert,Dunn2012,,,
oriya-14_bite-1-1,oriya-14_bite-1,k.a.m.u.ɽ,2472,false,expert,Dunn2012,,,
urdu-14_bite-1-1,urdu-14_bite-1,k.ɑ.ʈ.n.ə,1594,false,expert,Dunn2012,,,
catalan-14_bite-2-1,catalan-14_bite-2,p.i.k.a,3531,false,expert,Dunn2012,,,
bretonst-14_bite-2-1,bretonst-14_bite-2,d.ã.n.t.ã,1456,false,expert,Dunn2012,,,
marathi-14_bite-1-1,marathi-14_bite-1,t.s.a.w.a,755,false,expert,Dunn2012,,,
armenianmod-15_black-1-1,armenianmod-15_black-1,s.ɛ.v,573,false,expert,Dunn2012,,,
czech-15_black-1-1,czech-15_black-1,ʧ.ɛ.r.n.iː,1111,false,expert,Dunn2012,,,
bretonst-15_black-1-1,bretonst-15_black-1,d.yː,976,false,expert,Dunn2012,,,
catalan-15_black-1-1,catalan-15_black-1,n.ɛ.ɣ.ɾ.ə,858,false,expert,Dunn2012,,,
danish-15_black-1-1,danish-15_black-1,s.ɒː.d̥ʰ,188,false,expert,Dunn2012,,,
dutchlist-15_black-1-1,dutchlist-15_black-1,z.w.ɑ.r.t,188,false,expert,Dunn2012,,,
english-15_black-1-1,english-15_black-1,b.l.æ.k,1343,false,expert,Dunn2012,,,
french-15_black-1-1,french-15_black-1,n.w.a.ʀ,858,false,expert,Dunn2012,,,
german-15_black-1-1,german-15_black-1,ʃ.w.a.r.t͜s,188,false,expert,Dunn2012,,,
greekmod-15_black-1-1,greekmod-15_black-1,m.a.v.r.o̞.s,1457,false,expert,Dunn2012,,,
italian-15_black-1-1,italian-15_black-1,n.e.r.o,858,false,expert,Dunn2012,,,
marathi-15_black-1-1,marathi-15_black-1,k.a.ɭ.a,756,false,expert,Dunn2012,,,
polish-15_black-1-1,polish-15_black-1,ʧ.a.r.n.ɨ,1111,false,expert,Dunn2012,,,
portuguesest-15_black-1-1,portuguesest-15_black-1,n.e.ɡ.ɾ.u,858,false,expert,Dunn2012,,,
russian-15_black-1-1,russian-15_black-1,ʧ.e.r.n.ɨ.j,1111,false,expert,Dunn2012,,,
spanish-15_black-1-1,spanish-15_black-1,n.e.ɣ.ɾ.o,858,false,expert,Dunn2012,,,
swedish-15_black-1-1,swedish-15_black-1,s.v.a.r.t,188,false,expert,Dunn2012,,,
bihari-15_black-1-1,bihari-15_black-1,k.a.r.i,756,false,expert,Dunn2012,,,
oriya-15_black-1-1,oriya-15_black-1,k.ɔ.ɭ.a,756,false,expert,Dunn2012,,,
urdu-15_black-1-1,urdu-15_black-1,k.ɑ.l.ə,756,false,expert,Dunn2012,,,
portuguesest-15_black-2-1,portuguesest-15_black-2,p.ɾ.e.t.u,2473,false,expert,Dunn2012,,,
armenianmod-16_blood-1-1,armenianmod-16_blood-1,ɑ.ɾ.ɪ̯u.n,574,false,expert,Dunn2012,,,
czech-16_blood-1-1,czech-16_blood-1,k.r.ɛ.f,1112,false,expert,Dunn2012,,,
german-16_blood-1-1,german-16_blood-1,b.l.uː.t,189,false,expert,Dunn2012,,,
bretonst-16_blood-1-1,bretonst-16_blood-1,g.w.aː.t,977,false,expert,Dunn2012,,,
catalan-16_blood-1-1,catalan-16_blood-1,s.a.ŋ,859,false,expert,Dunn2012,,,
danish-16_blood-1-1,danish-16_blood-1,b̥.l.o.ð,189,false,expert,Dunn2012,,,
dutchlist-16_blood-1-1,dutchlist-16_blood-1,b.l.u.t,189,false,expert,Dunn2012,,,
english-16_blood-1-1,english-16_blood-1,b.l.ʌ.d,189,false,expert,Dunn2012,,,
french-16_blood-1-1,french-16_blood-1,s.ɑ̃,859,false,expert,Dunn2012,,,
greekmod-16_blood-1-1,greekmod-16_blood-1,e̞.m.a,1458,false,expert,Dunn2012,,,
italian-16_blood-1-1,italian-16_blood-1,s.a.n.g.w.e,859,false,expert,Dunn2012,,,
marathi-16_blood-1-1,marathi-16_blood-1,ɾ.ə.k.t.ə,757,false,expert,Dunn2012,,,
polish-16_blood-1-1,polish-16_blood-1,k.r.ɛ.f,1112,false,expert,Dunn2012,,,
portuguesest-16_blood-1-1,portuguesest-16_blood-1,s.ɐ̃.ɣ.ɨ,859,false,expert,Dunn2012,,,
russian-16_blood-1-1,russian-16_blood-1,k.r.o.vʲ,1112,false,expert,Dunn2012,,,
spanish-16_blood-1-1,spanish-16_blood-1,s.a.ŋ.ɡ.ɾ.e,859,false,expert,Dunn2012,,,
swedish-16_blood-1-1,swedish-16_blood-1,b.l.uː.d,189,false,expert,Dunn2012,,,
bihari-16_blood-1-1,bihari-16_blood-1,s.o.n.i.t,3401,false,expert,Dunn2012,,,
oriya-16_blood-1-1,oriya-16_blood-1,r.ɔ.k.t.ɔ,757,false,expert,Dunn2012,,,
urdu-16_blood-1-1,urdu-16_blood-1,χ.u.n,687,false,expert,Dunn2012,,,
armenianmod-17_blow-1-1,armenianmod-17_blow-1,pʰ.ə.ʧʰ.ɛ.l,575,false,expert,Dunn2012,,,
czech-17_blow-1-1,czech-17_blow-1,f.oʊ̯.k.a.t,575,false,expert,Dunn2012,,,
german-17_blow-1-1,german-17_blow-1,v.eːə.n,1662,false,expert,Dunn2012,,,
greekmod-17_blow-1-1,greekmod-17_blow-1,f.i.s.o̞,575,false,expert,Dunn2012,,,
italian-17_blow-1-1,italian-17_blow-1,s.o.fː.j.a.r.e,190,false,expert,Dunn2012,,,
portuguesest-17_blow-1-1,portuguesest-17_blow-1,s.u.p.ɾ.a.ɾ,190,false,expert,Dunn2012,,,
russian-17_blow-1-1,russian-17_blow-1,d.u.tʲ,2567,false,expert,Dunn2012,,,
spanish-17_blow-1-1,spanish-17_blow-1,s.o.p.l.a.ɾ,190,false,expert,Dunn2012,,,
swedish-17_blow-1-1,swedish-17_blow-1,b.l.oː.s.a,190,false,expert,Dunn2012,,,
catalan-17_blow-1-1,catalan-17_blow-1,b.u.f.a,190,false,expert,Dunn2012,,,
bretonst-17_blow-1-1,bretonst-17_blow-1,x.w.eː.z.ã,978,false,expert,Dunn2012,,,
danish-17_blow-1-1,danish-17_blow-1,b̥.l.ɛː.s.ə,190,false,expert,Dunn2012,,,
dutchlist-17_blow-1-1,dutchlist-17_blow-1,w.ayə.n,1662,false,expert,Dunn2012,,,
english-17_blow-1-1,english-17_blow-1,b.l.əʊ,190,false,expert,Dunn2012,,,
french-17_blow-1-1,french-17_blow-1,s.u.f.l.e,190,false,expert,Dunn2012,,,
bihari-17_blow-1-1,bihari-17_blow-1,pʰ.u.k.ə.b,575,false,expert,Dunn2012,,,
bihari-17_blow-2-1,bihari-17_blow-2,s.u.r.k.ə.b,3402,false,expert,Dunn2012,,,
bihari-17_blow-3-1,bihari-17_blow-3,h.a.w.a.-.b.ə.h.ə.b,1662,false,expert,Dunn2012,,,
oriya-17_blow-1-1,oriya-17_blow-1,b.o.h.i.b.a,1662,false,expert,Dunn2012,,,
urdu-17_blow-1-1,urdu-17_blow-1,pʰ.uː.k.n.ə,575,false,expert,Dunn2012,,,
dutchlist-17_blow-2-1,dutchlist-17_blow-2,b.l.a.z.ə.n,190,false,expert,Dunn2012,,,
polish-17_blow-1-1,polish-17_blow-1,d.m.u.x.a.ʨ,3546,false,expert,Dunn2012,,,
marathi-17_blow-1-1,marathi-17_blow-1,u.ɖ.ɳ.e,2567,false,expert,Dunn2012,,,
czech-18_bone-1-1,czech-18_bone-1,k.o.s.t,1114,false,expert,Dunn2012,,,
armenianmod-18_bone-1-1,armenianmod-18_bone-1,v.o.s.k.o.ɾ,519,false,expert,Dunn2012,,,
bretonst-18_bone-1-1,bretonst-18_bone-1,a.s.k.ɔ.r.n,519,false,expert,Dunn2012,,,
catalan-18_bone-1-1,catalan-18_bone-1,ɔ.s,519,false,expert,Dunn2012,,,
danish-18_bone-1-1,danish-18_bone-1,b̥.e.n,191,false,expert,Dunn2012,,,
dutchlist-18_bone-1-1,dutchlist-18_bone-1,b.e.n,3400,false,expert,Dunn2012,,,
english-18_bone-1-1,english-18_bone-1,b.əʊ.n,191,false,expert,Dunn2012,,,
french-18_bone-1-1,french-18_bone-1,ɔ.s,519,false,expert,Dunn2012,,,
german-18_bone-1-1,german-18_bone-1,k.n.ɔ.x.n̩,1440,false,expert,Dunn2012,,,
greekmod-18_bone-1-1,greekmod-18_bone-1,k.o̞.k.a.l.o̞,1459,false,expert,Dunn2012,,,
italian-18_bone-1-1,italian-18_bone-1,ɔ.sː.o,519,false,expert,Dunn2012,,,
marathi-18_bone-1-1,marathi-18_bone-1,h.a.ɖ,11,false,expert,Dunn2012,,,
polish-18_bone-1-1,polish-18_bone-1,k.ɔ.ɕ.ʨ,1114,false,expert,Dunn2012,,,
portuguesest-18_bone-1-1,portuguesest-18_bone-1,o.s.u,519,false,expert,Dunn2012,,,
russian-18_bone-1-1,russian-18_bone-1,k.o.s.tʲ,1114,false,expert,Dunn2012,,,
spanish-18_bone-1-1,spanish-18_bone-1,w.e.s.o,519,false,expert,Dunn2012,,,
swedish-18_bone-1-1,swedish-18_bone-1,b.eː.n,191,false,expert,Dunn2012,,,
bihari-18_bone-1-1,bihari-18_bone-1,h.ə.ɖː.i,11,false,expert,Dunn2012,,,
oriya-18_bone-1-1,oriya-18_bone-1,h.a.ɖ.ɔ,11,false,expert,Dunn2012,,,
urdu-18_bone-1-1,urdu-18_bone-1,h.ə.ɖː.i,11,false,expert,Dunn2012,,,
dutchlist-18_bone-2-1,dutchlist-18_bone-2,ɣ.r.a.t,191,false,expert,Dunn2012,,,
bihari-19_breast-1-1,bihari-19_breast-1,c.u.c.i,2475,false,expert,Dunn2012,,,
oriya-19_breast-1-1,oriya-19_breast-1,d.u.d,2474,false,expert,Dunn2012,,,
urdu-19_breast-1-1,urdu-19_breast-1,p.ɪ.s.t.ɑ.n,2217,false,expert,Dunn2012,,,
italian-19_breast-1-1,italian-19_breast-1,p.o.pː.a,2210,false,expert,Dunn2012,,,
italian-19_breast-2-1,italian-19_breast-2,m.a.mː.ɛ.lː.a,2209,false,expert,Dunn2012,,,
french-19_breast-1-1,french-19_breast-1,s.ɛ̃,2216,false,expert,Dunn2012,,,
polish-19_breast-1-1,polish-19_breast-1,pʲ.ɛ.r.ɕ,2212,false,expert,Dunn2012,,,
russian-19_breast-1-1,russian-19_breast-1,g.r.u.dʲ,2213,false,expert,Dunn2012,,,
greekmod-19_breast-1-1,greekmod-19_breast-1,s.t.i.θ.o̞.s,2217,false,expert,Dunn2012,,,
french-19_breast-2-1,french-19_breast-2,m.a.m.ɛ.l,2209,false,expert,Dunn2012,,,
french-19_breast-3-1,french-19_breast-3,t.e.t.ɔ̃,3151,false,expert,Dunn2012,,,
italian-19_breast-3-1,italian-19_breast-3,t.e.tː.a,3151,false,expert,Dunn2012,,,
armenianmod-19_breast-1-1,armenianmod-19_breast-1,k.u.ɾ.ʦ.kʰ,3598,false,expert,Dunn2012,,,
spanish-19_breast-1-1,spanish-19_breast-1,p.e.ʧ.o,3618,false,expert,Dunn2012,,,
armenianmod-20_breathe-1-1,armenianmod-20_breathe-1,ʃ.ə.n.ʧʰ.ɛ.l,2569,false,expert,Dunn2012,,,
czech-20_breathe-1-1,czech-20_breathe-1,d.iː.x.a.t,1115,false,expert,Dunn2012,,,
bretonst-20_breathe-1-1,bretonst-20_breathe-1,ã.n.aː.l.a.t,860,false,expert,Dunn2012,,,
catalan-20_breathe-1-1,catalan-20_breathe-1,ə.l.ə.n.a,860,false,expert,Dunn2012,,,
danish-20_breathe-1-1,danish-20_breathe-1,ʌ.n.ə,860,false,expert,Dunn2012,,,
dutchlist-20_breathe-1-1,dutchlist-20_breathe-1,a.d.ə.m.ə.n,192,false,expert,Dunn2012,,,
english-20_breathe-1-1,english-20_breathe-1,b.r.iː.ð,2573,false,expert,Dunn2012,,,
french-20_breathe-1-1,french-20_breathe-1,ʀ.ɛ.s.p.i.ʀ.e,2571,false,expert,Dunn2012,,,
german-20_breathe-1-1,german-20_breathe-1,aː.t.m.ə.n,192,false,expert,Dunn2012,,,
greekmod-20_breathe-1-1,greekmod-20_breathe-1,a.n.a.p.n.e̞o̞,1460,false,expert,Dunn2012,,,
italian-20_breathe-1-1,italian-20_breathe-1,r.e.s.p.i.r.a.r.e,2571,false,expert,Dunn2012,,,
marathi-20_breathe-1-1,marathi-20_breathe-1,ʃ.w.a.s.-.gʱ.e.ɳ.e,576,false,expert,Dunn2012,,,
polish-20_breathe-1-1,polish-20_breathe-1,ɔ.dː.i.x.a.ʨ,1115,false,expert,Dunn2012,,,
portuguesest-20_breathe-1-1,portuguesest-20_breathe-1,ɾ.ɨ.ʃ.p.i.ɾ.a.ɾ,2571,false,expert,Dunn2012,,,
russian-20_breathe-1-1,russian-20_breathe-1,d.u.ʃ.a.tʲ,1115,false,expert,Dunn2012,,,
spanish-20_breathe-1-1,spanish-20_breathe-1,r.e.s.p.i.ɾ.a.ɾ,2571,false,expert,Dunn2012,,,
swedish-20_breathe-1-1,swedish-20_breathe-1,a.n.d.a.s,860,false,expert,Dunn2012,,,
bihari-20_breathe-1-1,bihari-20_breathe-1,s.ã.s.-.pʰ.e.r.ə.b,576,false,expert,Dunn2012,,,
oriya-20_breathe-1-1,oriya-20_breathe-1,n.i.s.v.a.s.ɔ.-.n.e.b.a,3409,false,expert,Dunn2012,,,
urdu-20_breathe-1-1,urdu-20_breathe-1,s.ɑ̃.s.-.l.e.n.ə,576,false,expert,Dunn2012,,,
swedish-20_breathe-2-1,swedish-20_breathe-2,l.eː.v.a,3564,false,expert,Dunn2012,,,
armenianmod-21_burn-1-1,armenianmod-21_burn-1,ɑɪ̯.ɾ.v.ɛ.l,577,false,expert,Dunn2012,,,
czech-21_burn-1-1,czech-21_burn-1,h.o.r̝.ɛ.t,2243,false,expert,Dunn2012,,,
bretonst-21_burn-1-1,bretonst-21_burn-1,d.ɛː.v.ĩ,1101,false,expert,Dunn2012,,,
catalan-21_burn-1-1,catalan-21_burn-1,k.r.ə.m.a,2242,false,expert,Dunn2012,,,
danish-21_burn-1-1,danish-21_burn-1,b̥.ʁ.a.n.ə,193,false,expert,Dunn2012,,,
dutchlist-21_burn-1-1,dutchlist-21_burn-1,b.r.ɑ.n.d.ə.n,193,false,expert,Dunn2012,,,
english-21_burn-1-1,english-21_burn-1,b.ɜː.n,193,false,expert,Dunn2012,,,
french-21_burn-1-1,french-21_burn-1,b.ʀ.y.l.e,3152,false,expert,Dunn2012,,,
german-21_burn-1-1,german-21_burn-1,b.r.ɛ.n.ə.n,193,false,expert,Dunn2012,,,
greekmod-21_burn-1-1,greekmod-21_burn-1,c.e̞o̞,1461,false,expert,Dunn2012,,,
italian-21_burn-1-1,italian-21_burn-1,a.r.d.e.r.e,1389,false,expert,Dunn2012,,,
marathi-21_burn-1-1,marathi-21_burn-1,d.z.ə.ɭ.ɳ.e,758,false,expert,Dunn2012,,,
polish-21_burn-1-1,polish-21_burn-1,p.a.ʎ.i.ʨ.-.ɕ.ɛ,2241,false,expert,Dunn2012,,,
portuguesest-21_burn-1-1,portuguesest-21_burn-1,ɐ.ɾ.d.e.ɾ,1389,false,expert,Dunn2012,,,
russian-21_burn-1-1,russian-21_burn-1,g.o.rʲ.e.tʲ,2243,false,expert,Dunn2012,,,
swedish-21_burn-1-1,swedish-21_burn-1,b.r.ɛ.n.a,193,false,expert,Dunn2012,,,
bihari-21_burn-1-1,bihari-21_burn-1,j.ə.r.ə.b,758,false,expert,Dunn2012,,,
oriya-21_burn-1-1,oriya-21_burn-1,j.ɔ.ɭ,758,false,expert,Dunn2012,,,
oriya-21_burn-2-1,oriya-21_burn-2,p.o.ɽ,2478,false,expert,Dunn2012,,,
urdu-21_burn-1-1,urdu-21_burn-1,ʤ.ə.l.n.ɑ,758,false,expert,Dunn2012,,,
italian-21_burn-2-1,italian-21_burn-2,b.r.u.ʧ.a.r.e,3152,false,expert,Dunn2012,,,
dutchlist-21_burn-2-1,dutchlist-21_burn-2,ɣ.l.u.j.ə.n,3594,false,expert,Dunn2012,,,
armenianmod-21_burn-2-1,armenianmod-21_burn-2,v.ɑ.r.v.e.l,577,false,expert,Dunn2012,,,
spanish-21_burn-1-1,spanish-21_burn-1,k.e.m.a.ɾ,2242,false,expert,Dunn2012,,,
czech-22_child-1-1,czech-22_child-1,ɟ.iː.c.ɛ,1116,false,expert,Dunn2012,,,
danish-22_child-1-1,danish-22_child-1,b̥.ɑ.n,1307,false,expert,Dunn2012,,,
dutchlist-22_child-1-1,dutchlist-22_child-1,k.ɪ.n.t,194,false,expert,Dunn2012,,,
english-22_child-1-1,english-22_child-1,ʧ.aɪ.l.d,2223,false,expert,Dunn2012,,,
french-22_child-1-1,french-22_child-1,ɑ̃.f.ɑ̃,1390,false,expert,Dunn2012,,,
german-22_child-1-1,german-22_child-1,k.ɪ.n.t,194,false,expert,Dunn2012,,,
greekmod-22_child-1-1,greekmod-22_child-1,p.e̞.ð.i,1462,false,expert,Dunn2012,,,
italian-22_child-1-1,italian-22_child-1,f.a.n.ʧ.u.lː.o,1390,false,expert,Dunn2012,,,
marathi-22_child-1-1,marathi-22_child-1,m.u.l,3403,false,expert,Dunn2012,,,
polish-22_child-1-1,polish-22_child-1,ʥ.ɛ.ʦ.k.ɔ,1116,false,expert,Dunn2012,,,
russian-22_child-1-1,russian-22_child-1,rʲ.e.bʲ.o.n.o.k,1116,false,expert,Dunn2012,,,
spanish-22_child-1-1,spanish-22_child-1,n.i.ɲ.o,1258,false,expert,Dunn2012,,,
swedish-22_child-1-1,swedish-22_child-1,b.ɑː.r.n,1307,false,expert,Dunn2012,,,
bretonst-22_child-1-1,bretonst-22_child-1,b.yː.g.ɛ.l,980,false,expert,Dunn2012,,,
catalan-22_child-1-1,catalan-22_child-1,k.r.iə.t.u.r.ə,861,false,expert,Dunn2012,,,
oriya-22_child-1-1,oriya-22_child-1,p.i.l.a,3416,false,expert,Dunn2012,,,
oriya-22_child-2-1,oriya-22_child-2,b.a.ɭ.ɔ.k,1802,false,expert,Dunn2012,,,
oriya-22_child-3-1,oriya-22_child-3,cʰ.ua,2576,false,expert,Dunn2012,,,
urdu-22_child-1-1,urdu-22_child-1,b.ə.ʧ.ə.h,759,false,expert,Dunn2012,,,
italian-22_child-2-1,italian-22_child-2,b.a.m.b.i.n.o,3535,false,expert,Dunn2012,,,
catalan-22_child-2-1,catalan-22_child-2,n.ɛ.n,1258,false,expert,Dunn2012,,,
armenianmod-22_child-1-1,armenianmod-22_child-1,j.ɛ.ɾ.ɛ.χ.ɑ,3556,false,expert,Dunn2012,,,
portuguesest-22_child-1-1,portuguesest-22_child-1,k.ɾ.iɐ̃.s.ɐ,861,false,expert,Dunn2012,,,
catalan-22_child-3-1,catalan-22_child-3,n.ɔi,1258,false,expert,Dunn2012,,,
armenianmod-23_cloud-1-1,armenianmod-23_cloud-1,ɑ.m.p,579,false,expert,Dunn2012,,,
czech-23_cloud-1-1,czech-23_cloud-1,o.b.l.a.k,1117,false,expert,Dunn2012,,,
bretonst-23_cloud-1-1,bretonst-23_cloud-1,k.ũ.m.u.l,981,false,expert,Dunn2012,,,
catalan-23_cloud-1-1,catalan-23_cloud-1,n.u.β.u.l,862,false,expert,Dunn2012,,,
danish-23_cloud-1-1,danish-23_cloud-1,s.g̥ʰ.y,1308,false,expert,Dunn2012,,,
dutchlist-23_cloud-1-1,dutchlist-23_cloud-1,w.ɔ.l.k,195,false,expert,Dunn2012,,,
english-23_cloud-1-1,english-23_cloud-1,k.l.aʊ.d,3404,false,expert,Dunn2012,,,
french-23_cloud-1-1,french-23_cloud-1,n.ya.ʒ,862,false,expert,Dunn2012,,,
german-23_cloud-1-1,german-23_cloud-1,v.ɔ.l.k.ə,195,false,expert,Dunn2012,,,
greekmod-23_cloud-1-1,greekmod-23_cloud-1,s.i.n.e̞.f.o̞,579,false,expert,Dunn2012,,,
italian-23_cloud-1-1,italian-23_cloud-1,n.u.v.o.l.a,862,false,expert,Dunn2012,,,
marathi-23_cloud-1-1,marathi-23_cloud-1,ɖʱ.a.g,3405,false,expert,Dunn2012,,,
polish-23_cloud-1-1,polish-23_cloud-1,x.m.u.r.a,1222,false,expert,Dunn2012,,,
portuguesest-23_cloud-1-1,portuguesest-23_cloud-1,n.u.v.ɐ̃.j,862,false,expert,Dunn2012,,,
russian-23_cloud-1-1,russian-23_cloud-1,o.b.l.a.k.o,3406,false,expert,Dunn2012,,,
spanish-23_cloud-1-1,spanish-23_cloud-1,n.u.β.e,862,false,expert,Dunn2012,,,
swedish-23_cloud-1-1,swedish-23_cloud-1,ʃ.yː,1308,false,expert,Dunn2012,,,
bihari-23_cloud-1-1,bihari-23_cloud-1,m.e.gʱ,760,false,expert,Dunn2012,,,
oriya-23_cloud-1-1,oriya-23_cloud-1,m.e.gʱ.ɔ,760,false,expert,Dunn2012,,,
urdu-23_cloud-1-1,urdu-23_cloud-1,b.ɑ.d̪.ə.l,1596,false,expert,Dunn2012,,,
swedish-23_cloud-2-1,swedish-23_cloud-2,m.oː.l.n,2244,false,expert,Dunn2012,,,
armenianmod-24_cold-1-1,armenianmod-24_cold-1,ʦʰ.u.ɾ.t,14,false,expert,Dunn2012,,,
czech-24_cold-1-1,czech-24_cold-1,s.t.ʊ.d.ɛ.n.i,2485,false,expert,Dunn2012,,,
bretonst-24_cold-1-1,bretonst-24_cold-1,j.ẽː.n,982,false,expert,Dunn2012,,,
catalan-24_cold-1-1,catalan-24_cold-1,f.ɾ.ɛ.t,863,false,expert,Dunn2012,,,
danish-24_cold-1-1,danish-24_cold-1,g̥ʰ.ʌ.l,196,false,expert,Dunn2012,,,
dutchlist-24_cold-1-1,dutchlist-24_cold-1,k.ɑu.t,196,false,expert,Dunn2012,,,
english-24_cold-1-1,english-24_cold-1,k.əʊ.l.d,196,false,expert,Dunn2012,,,
french-24_cold-1-1,french-24_cold-1,f.ʀ.w.ɑ,863,false,expert,Dunn2012,,,
german-24_cold-1-1,german-24_cold-1,k.a.l.t,196,false,expert,Dunn2012,,,
greekmod-24_cold-1-1,greekmod-24_cold-1,k.r.io̞.s,1463,false,expert,Dunn2012,,,
italian-24_cold-1-1,italian-24_cold-1,f.r.e.dː.o,863,false,expert,Dunn2012,,,
marathi-24_cold-1-1,marathi-24_cold-1,tʰ.a.ɳ.ɖ.iː,761,false,expert,Dunn2012,,,
polish-24_cold-1-1,polish-24_cold-1,ʑ.i.m.n.ɔ,2245,false,expert,Dunn2012,,,
portuguesest-24_cold-1-1,portuguesest-24_cold-1,f.ɾ.iu,863,false,expert,Dunn2012,,,
russian-24_cold-1-1,russian-24_cold-1,x.o.l.o.d.n.ɨ.j,1118,false,expert,Dunn2012,,,
spanish-24_cold-1-1,spanish-24_cold-1,f.ɾ.io,863,false,expert,Dunn2012,,,
swedish-24_cold-1-1,swedish-24_cold-1,k.a.l,196,false,expert,Dunn2012,,,
bihari-24_cold-1-1,bihari-24_cold-1,ʈʰ.ə.n.dʱ.a,761,false,expert,Dunn2012,,,
oriya-24_cold-1-1,oriya-24_cold-1,tʰ.ɔ.ɳ.ɖ.a,761,false,expert,Dunn2012,,,
urdu-24_cold-1-1,urdu-24_cold-1,s.ə.ɾ.d̪,761,false,expert,Dunn2012,,,
czech-24_cold-2-1,czech-24_cold-2,x.l.a.d.n.i,1118,false,expert,Dunn2012,,,
armenianmod-25_come-1-1,armenianmod-25_come-1,g.ɑ.l,580,false,expert,Dunn2012,,,
czech-25_come-1-1,czech-25_come-1,p.r̝.ɪ.j.iː.t,1119,false,expert,Dunn2012,,,
french-25_come-1-1,french-25_come-1,v.ə.n.i.ʀ,197,false,expert,Dunn2012,,,
bretonst-25_come-1-1,bretonst-25_come-1,d.ɔ̃.n.t,983,false,expert,Dunn2012,,,
catalan-25_come-1-1,catalan-25_come-1,b.ə.n.i,197,false,expert,Dunn2012,,,
danish-25_come-1-1,danish-25_come-1,g̥ʰ.ʌ.m.ə,197,false,expert,Dunn2012,,,
dutchlist-25_come-1-1,dutchlist-25_come-1,k.o.m.ə.n,197,false,expert,Dunn2012,,,
english-25_come-1-1,english-25_come-1,k.ʌ.m,197,false,expert,Dunn2012,,,
german-25_come-1-1,german-25_come-1,k.ɔ.m.ə.n,197,false,expert,Dunn2012,,,
greekmod-25_come-1-1,greekmod-25_come-1,e̞.r.x.o̞.m.e̞,1464,false,expert,Dunn2012,,,
italian-25_come-1-1,italian-25_come-1,v.e.n.i.r.e,197,false,expert,Dunn2012,,,
marathi-25_come-1-1,marathi-25_come-1,j.e.ɳ.e,3407,false,expert,Dunn2012,,,
polish-25_come-1-1,polish-25_come-1,p.ʃ.ɨ.x.ɔ.ʥ.i.ʨ,1119,false,expert,Dunn2012,,,
portuguesest-25_come-1-1,portuguesest-25_come-1,v.i.ɾ,197,false,expert,Dunn2012,,,
russian-25_come-1-1,russian-25_come-1,p.r.i.x.o.d.i.tʲ,1119,false,expert,Dunn2012,,,
spanish-25_come-1-1,spanish-25_come-1,b.e.n.i.ɾ,197,false,expert,Dunn2012,,,
swedish-25_come-1-1,swedish-25_come-1,k.ɔ.mː.a,197,false,expert,Dunn2012,,,
bihari-25_come-1-1,bihari-25_come-1,aeə.b,3413,false,expert,Dunn2012,,,
oriya-25_come-1-1,oriya-25_come-1,a.s,2486,false,expert,Dunn2012,,,
urdu-25_come-1-1,urdu-25_come-1,ʔ.ɑ.n.ə,1597,false,expert,Dunn2012,,,
czech-26_count-1-1,czech-26_count-1,p.o.ʧ.iː.t.a.t,1199,false,expert,Dunn2012,,,
danish-26_count-1-1,danish-26_count-1,d̥ʰ.ɛ.l.ə,198,false,expert,Dunn2012,,,
dutchlist-26_count-1-1,dutchlist-26_count-1,r.e.k.ə.n.ə.n,2294,false,expert,Dunn2012,,,
english-26_count-1-1,english-26_count-1,k.aʊ.n.t,864,false,expert,Dunn2012,,,
french-26_count-1-1,french-26_count-1,k.ɔ̃.t.e,864,false,expert,Dunn2012,,,
german-26_count-1-1,german-26_count-1,t͜s.ɛː.l.ə.n,198,false,expert,Dunn2012,,,
greekmod-26_count-1-1,greekmod-26_count-1,m.e̞.t.r.o̞,1465,false,expert,Dunn2012,,,
italian-26_count-1-1,italian-26_count-1,k.o.n.t.a.r.e,864,false,expert,Dunn2012,,,
marathi-26_count-1-1,marathi-26_count-1,m.o.d.z.ɳ.e,3408,false,expert,Dunn2012,,,
