ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
oriya-10_because-4,,oriya,10_because,boli,b.o.l.i,b o l i,,Dunn2012,,false,^ b . o . l . i $,default
urdu-10_because-1,,urdu,10_because,kjũ ke,k.j.uː.-.k.e,k j uː + k e,,Dunn2012,,false,^ k . j . uː . - . k . e $,default
polish-10_because-1,,polish,10_because,bɔ,b.ɔ,b ɔ,,Dunn2012,,false,^ b . ɔ $,default
greekmod-10_because-1,,greekmod,10_because,ˌðiˈo̞ti,ð.io̞.t.i,ð i o̞ t i,,Dunn2012,,false,^ ð . io̞ . t . i $,default
czech-11_belly-1,,czech,11_belly,br̝ɪxo,b.r̝.ɪ.x.o,b r̝ ɪ x o,,Dunn2012,,false,^ b . r̝ . ɪ . x . o $,default
english-11_belly-1,,english,11_belly,bɛlɪ,b.ɛ.l.ɪ,b ɛ l ɪ,,Dunn2012,,false,^ b . ɛ . l . ɪ $,default
bretonst-11_belly-1,,bretonst,11_belly,ko:f,k.oː.f,k oː f,,Dunn2012,,false,^ k . oː . f $,default
catalan-11_belly-1,,catalan,11_belly,'bentrə,b.e.n.t.r.ə,b e n t r ə,,Dunn2012,,false,^ b . e . n . t . r . ə $,default
danish-11_belly-1,,danish,11_belly,b̥u,b̥.u,b̥/b u,,Dunn2012,,false,^ b̥ . u $,default
dutchlist-11_belly-1,,dutchlist,11_belly,bœyk,b.œy.k,b œy/œi k,,Dunn2012,,false,^ b . œy . k $,default
french-11_belly-1,,french,11_belly,vɑ̃tʀ,v.ɑ̃.t.ʀ,v ɑ̃ t ʀ,,Dunn2012,,false,^ v . ɑ̃ . t . ʀ $,default
german-11_belly-1,,german,11_belly,ba‿ux,b.au.x,b au x,,Dunn2012,,false,^ b . au . x $,default
greekmod-11_belly-1,,greekmod,11_belly,ciˈʎa,c.i.ʎ.a,c i ʎ a,,Dunn2012,,false,^ c . i . ʎ . a $,default
italian-11_belly-1,,italian,11_belly,'vɛntre,v.ɛ.n.t.r.e,v ɛ n t r e,,Dunn2012,,false,^ v . ɛ . n . t . r . e $,default
marathi-11_belly-1,,marathi,11_belly,poʈ,p.o.ʈ,p o ʈ,,Dunn2012,,false,^ p . o . ʈ $,default
polish-11_belly-1,,polish,11_belly,bʒux,b.ʒ.u.x,b ʒ u x,,Dunn2012,,false,^ b . ʒ . u . x $,default
portuguesest-11_belly-1,,portuguesest,11_belly,ˈvẽtɾɨ,v.ẽ.t.ɾ.ɨ,v ẽ t ɾ ɨ,,Dunn2012,,false,^ v . ẽ . t . ɾ . ɨ $,default
russian-11_belly-1,,russian,11_belly,zi'vot,z.i.v.o.t,z i v o t,,Dunn2012,,false,^ z . i . v . o . t $,default
swedish-11_belly-1,,swedish,11_belly,bʉ:k,b.ʉː.k,b ʉː k,,Dunn2012,,false,^ b . ʉː . k $,default
bihari-11_belly-1,,bihari,11_belly,peʈ,p.e.ʈ,p e ʈ,,Dunn2012,,false,^ p . e . ʈ $,default
oriya-11_belly-1,,oriya,11_belly,peṭɔ,p.e.ʈ.ɔ,p e ʈ ɔ,,Dunn2012,,false,^ p . e . ʈ . ɔ $,default
urdu-11_belly-1,,urdu,11_belly,peʈ,p.e.ʈ,p e ʈ,,Dunn2012,,false,^ p . e . ʈ $,default
spanish-11_belly-1,,spanish,11_belly,ba'riɣa,b.a.r.i.ɣ.a,b a r i ɣ a,,Dunn2012,,false,^ b . a . r . i . ɣ . a $,default
portuguesest-11_belly-2,,portuguesest,11_belly,bɐˈʁiɣɐ,b.ɐ.ʁ.i.ɣ.ɐ,b ɐ ʁ i ɣ ɐ,,Dunn2012,,false,^ b . ɐ . ʁ . i . ɣ . ɐ $,default
catalan-11_belly-2,,catalan,11_belly,"'panʃə, 'pantʃa",p.a.n.ʃ.ə,p a n ʃ ə,,Dunn2012,,false,^ p . a . n . ʃ . ə $,default
armenianmod-12_big-1,,armenianmod,12_big,mɛʦ,m.ɛ.ʦ,m ɛ ts,,Dunn2012,,false,^ m . ɛ . ʦ $,default
czech-12_big-1,,czech,12_big,vɛlkiː,v.ɛ.l.k.iː,v ɛ l k iː,,Dunn2012,,false,^ v . ɛ . l . k . iː $,default
bretonst-12_big-1,,bretonst,12_big,bʁaz,b.ʁ.a.z,b ʁ a z,,Dunn2012,,false,^ b . ʁ . a . z $,default
catalan-12_big-1,,catalan,12_big,gran,g.r.a.n,g r a n,,Dunn2012,,false,^ g . r . a . n $,default
danish-12_big-1,,danish,12_big,ˈsd̥ʰoɐ̯,s.d̥ʰ.oɐ̯,s d̥ʰ/dʰ o ɐ̯/r,,Dunn2012,,false,^ s . d̥ʰ . oɐ̯ $,default
dutchlist-12_big-1,,dutchlist,12_big,ɣrot,ɣ.r.o.t,ɣ r o t,,Dunn2012,,false,^ ɣ . r . o . t $,default
english-12_big-1,,english,12_big,bɪg,b.ɪ.g,b ɪ g,,Dunn2012,,false,^ b . ɪ . g $,default
french-12_big-1,,french,12_big,gʀɑ̃,g.ʀ.ɑ̃,g ʀ ɑ̃,,Dunn2012,,false,^ g . ʀ . ɑ̃ $,default
german-12_big-1,,german,12_big,gro:s,g.r.oː.s,g r oː s,,Dunn2012,,false,^ g . r . oː . s $,default
greekmod-12_big-1,,greekmod,12_big,me̞ˈɣalo̞s,m.e̞.ɣ.a.l.o̞.s,m e̞ ɣ a l o̞ s,,Dunn2012,,false,^ m . e̞ . ɣ . a . l . o̞ . s $,default
italian-12_big-1,,italian,12_big,'grande,g.r.a.n.d.e,g r a n d e,,Dunn2012,,false,^ g . r . a . n . d . e $,default
marathi-12_big-1,,marathi,12_big,'moʈʰə,m.o.ʈʰ.ə,m o ʈʰ ə,,Dunn2012,,false,^ m . o . ʈʰ . ə $,default
polish-12_big-1,,polish,12_big,ˈvʲɛlkʲi,vʲ.ɛ.l.kʲ.i,vʲ ɛ l kʲ i,,Dunn2012,,false,^ vʲ . ɛ . l . kʲ . i $,default
portuguesest-12_big-1,,portuguesest,12_big,ˈɡɾɐ̃ðɨ,ɡ.ɾ.ɐ̃.ð.ɨ,ɡ ɾ ɐ̃ ð ɨ,,Dunn2012,,false,^ ɡ . ɾ . ɐ̃ . ð . ɨ $,default
russian-12_big-1,,russian,12_big,bolʲ'ʃoj,b.o.lʲ.ʃ.o.j,b o lʲ ʃ o j,,Dunn2012,,false,^ b . o . lʲ . ʃ . o . j $,default
spanish-12_big-1,,spanish,12_big,'ɡɾande,ɡ.ɾ.a.n.d.e,ɡ ɾ a n d e,,Dunn2012,,false,^ ɡ . ɾ . a . n . d . e $,default
swedish-12_big-1,,swedish,12_big,gru:v,g.r.uː.v,g r uː v,,Dunn2012,,false,^ g . r . uː . v $,default
bihari-12_big-1,,bihari,12_big,nəmhər,n.ə.m.h.ə.r,n ə m h ə r,,Dunn2012,,false,^ n . ə . m . h . ə . r $,default
oriya-12_big-1,,oriya,12_big,bɔṛɔ,b.ɔ.ɽ.ɔ,b ɔ ɽ ɔ,,Dunn2012,,false,^ b . ɔ . ɽ . ɔ $,default
urdu-12_big-1,,urdu,12_big,bəɽɛ,b.ə.ɽ.ɛ,b ə ɽ ɛ,,Dunn2012,,false,^ b . ə . ɽ . ɛ $,default
russian-12_big-2,,russian,12_big,ve'likij,v.e.l.i.k.i.j,v e l i k i j,,Dunn2012,,false,^ v . e . l . i . k . i . j $,default
bretonst-12_big-2,,bretonst,12_big,møʁ,m.ø.ʁ,m ø ʁ,,Dunn2012,,false,^ m . ø . ʁ $,default
catalan-12_big-2,,catalan,12_big,ʎaɾk,ʎ.a.ɾ.k,ʎ a ɾ k,,Dunn2012,,false,^ ʎ . a . ɾ . k $,default
armenianmod-13_bird-1,,armenianmod,13_bird,tʰərˈʧʰun,tʰ.ə.r.ʧʰ.u.n,tʰ ə r tʃʰ u n,,Dunn2012,,false,^ tʰ . ə . r . ʧʰ . u . n $,default
czech-13_bird-1,,czech,13_bird,ptaːk,p.t.aː.k,p t aː k,,Dunn2012,,false,^ p . t . aː . k $,default
bretonst-13_bird-1,,bretonst,13_bird,'ẽwn,ẽ.w.n,ẽ w n,,Dunn2012,,false,^ ẽ . w . n $,default
catalan-13_bird-1,,catalan,13_bird,u'seʎ,u.s.e.ʎ,u s e ʎ,,Dunn2012,,false,^ u . s . e . ʎ $,default
danish-13_bird-1,,danish,13_bird,ful,f.u.l,f u l,,Dunn2012,,false,^ f . u . l $,default
dutchlist-13_bird-1,,dutchlist,13_bird,'voɣəl,v.o.ɣ.ə.l,v o ɣ ə l,,Dunn2012,,false,^ v . o . ɣ . ə . l $,default
english-13_bird-1,,english,13_bird,bɜ:d,b.ɜː.d,b ɜː d,,Dunn2012,,false,^ b . ɜː . d $,default
french-13_bird-1,,french,13_bird,wazo,w.a.z.o,w a z o,,Dunn2012,,false,^ w . a . z . o $,default
german-13_bird-1,,german,13_bird,'fo:gl̩,f.oː.g.l̩,f oː g l̩,,Dunn2012,,false,^ f . oː . g . l̩ $,default
greekmod-13_bird-1,,greekmod,13_bird,pu'li,p.u.l.i,p u l i,,Dunn2012,,false,^ p . u . l . i $,default
italian-13_bird-1,,italian,13_bird,ut'tʃɛllo,u.t.ʧ.ɛ.lː.o,u t tʃ ɛ lː o,,Dunn2012,,false,^ u . t . ʧ . ɛ . lː . o $,default
marathi-13_bird-1,,marathi,13_bird,pək'ʂi,p.ə.k.ʂ.i,p ə k ʂ i,,Dunn2012,,false,^ p . ə . k . ʂ . i $,default
polish-13_bird-1,,polish,13_bird,ptak,p.t.a.k,p t a k,,Dunn2012,,false,^ p . t . a . k $,default
portuguesest-13_bird-1,,portuguesest,13_bird,ˈavɨ,a.v.ɨ,a v ɨ,,Dunn2012,,false,^ a . v . ɨ $,default
russian-13_bird-1,,russian,13_bird,'ptitsa,p.t.i.t.s.a,p t i t s a,,Dunn2012,,false,^ p . t . i . t . s . a $,default
swedish-13_bird-1,,swedish,13_bird,'fo:gəl,f.oː.g.ə.l,f oː g ə l,,Dunn2012,,false,^ f . oː . g . ə . l $,default
bihari-13_bird-1,,bihari,13_bird,cirəi,c.i.r.əi,c i r əi,,Dunn2012,,false,^ c . i . r . əi $,default
oriya-13_bird-1,,oriya,13_bird,pɔkhi,p.ɔ.kʰ.i,p ɔ kʰ i,,Dunn2012,,false,^ p . ɔ . kʰ . i $,default
urdu-13_bird-1,,urdu,13_bird,pɾɪnd̪əh,p.ɾ.ɪ.n.d̪.ə.h,p ɾ ɪ n d̪ ə h,,Dunn2012,,false,^ p . ɾ . ɪ . n . d̪ . ə . h $,default
catalan-13_bird-2,,catalan,13_bird,mu'ʃo,m.u.ʃ.o,m u ʃ o,,Dunn2012,,false,^ m . u . ʃ . o $,default
bretonst-13_bird-2,,bretonst,13_bird,'la:bus,l.aː.b.u.s,l aː b u s,,Dunn2012,,false,^ l . aː . b . u . s $,default
spanish-13_bird-1,,spanish,13_bird,'paxaɾo,p.a.x.a.ɾ.o,p a x a ɾ o,,Dunn2012,,false,^ p . a . x . a . ɾ . o $,default
portuguesest-13_bird-2,,portuguesest,13_bird,ˈpasɐɾu,p.a.s.ɐ.ɾ.u,p a s ɐ ɾ u,,Dunn2012,,false,^ p . a . s . ɐ . ɾ . u $,default
armenianmod-14_bite-1,,armenianmod,14_bite,kəˈʦɛl,k.ə.ʦ.ɛ.l,k ə ts ɛ l,,Dunn2012,,false,^ k . ə . ʦ . ɛ . l $,default
czech-14_bite-1,,czech,14_bite,koʊ̯sat,k.oʊ̯.s.a.t,k oʊ̯ s a t,,Dunn2012,,false,^ k . oʊ̯ . s . a . t $,default
bretonst-14_bite-1,,bretonst,14_bite,'krɛ:gĩn,k.r.ɛː.g.ĩ.n,k r ɛː g ĩ n,,Dunn2012,,false,^ k . r . ɛː . g . ĩ . n $,default
catalan-14_bite-1,,catalan,14_bite,musəˈɣa,m.u.s.ə.ɣ.a,m u s ə ɣ a,,Dunn2012,,false,^ m . u . s . ə . ɣ . a $,default
danish-14_bite-1,,danish,14_bite,ˈb̥iːðə,b̥.iː.ð.ə,b̥/b iː ð ə,,Dunn2012,,false,^ b̥ . iː . ð . ə $,default
dutchlist-14_bite-1,,dutchlist,14_bite,'bɛitə(n),b.ɛi.t.ə.n,b ɛi t ə n,,Dunn2012,,false,^ b . ɛi . t . ə . n $,default
english-14_bite-1,,english,14_bite,baɪt,b.aɪ.t,b aɪ t,,Dunn2012,,false,^ b . aɪ . t $,default
french-14_bite-1,,french,14_bite,mɔʀdʀ,m.ɔ.ʀ.d.ʀ,m ɔ ʀ d ʀ,,Dunn2012,,false,^ m . ɔ . ʀ . d . ʀ $,default
german-14_bite-1,,german,14_bite,'ba‿isn̩,b.ai.s.n̩,b ai s n̩,,Dunn2012,,false,^ b . ai . s . n̩ $,default
greekmod-14_bite-1,,greekmod,14_bite,ðaˈ(ŋ)ɡo̞no̞,ð.a.ŋ.ɡ.o̞.n.o̞,ð a ŋ ɡ o̞ n o̞,,Dunn2012,,false,^ ð . a . ŋ . ɡ . o̞ . n . o̞ $,default
italian-14_bite-1,,italian,14_bite,'mɔrdere,m.ɔ.r.d.e.r.e,m ɔ r d e r e,,Dunn2012,,false,^ m . ɔ . r . d . e . r . e $,default
polish-14_bite-1,,polish,14_bite,ɡrɨɕʨ,ɡ.r.ɨ.ɕ.ʨ,ɡ r ɨ ɕ tɕ,,Dunn2012,,false,^ ɡ . r . ɨ . ɕ . ʨ $,default
portuguesest-14_bite-1,,portuguesest,14_bite,muɾˈdeɾ,m.u.ɾ.d.e.ɾ,m u ɾ d e ɾ,,Dunn2012,,false,^ m . u . ɾ . d . e . ɾ $,default
russian-14_bite-1,,russian,14_bite,'kusatʲ,k.u.s.a.tʲ,k u s a tʲ,,Dunn2012,,false,^ k . u . s . a . tʲ $,default
spanish-14_bite-1,,spanish,14_bite,moɾ'ðeɾ,m.o.ɾ.ð.e.ɾ,m o ɾ ð e ɾ,,Dunn2012,,false,^ m . o . ɾ . ð . e . ɾ $,default
swedish-14_bite-1,,swedish,14_bite,'bi:ta,b.iː.t.a,b iː t a,,Dunn2012,,false,^ b . iː . t . a $,default
bihari-14_bite-1,,bihari,14_bite,kaʈəb,k.a.ʈ.ə.b,k a ʈ ə b,,Dunn2012,,false,^ k . a . ʈ . ə . b $,default
oriya-14_bite-1,,oriya,14_bite,kamuṛ-,k.a.m.u.ɽ,k a m u ɽ,,Dunn2012,,false,^ k . a . m . u . ɽ $,default
urdu-14_bite-1,,urdu,14_bite,kɑʈnə,k.ɑ.ʈ.n.ə,k ɑ ʈ n ə,,Dunn2012,,false,^ k . ɑ . ʈ . n . ə $,default
catalan-14_bite-2,,catalan,14_bite,pi'ka,p.i.k.a,p i k a,,Dunn2012,,false,^ p . i . k . a $,default
bretonst-14_bite-2,,bretonst,14_bite,'dãntã,d.ã.n.t.ã,d ã n t ã,,Dunn2012,,false,^ d . ã . n . t . ã $,default
marathi-14_bite-1,,marathi,14_bite,'tsawa,t.s.a.w.a,t s a w a,,Dunn2012,,false,^ t . s . a . w . a $,default
armenianmod-15_black-1,,armenianmod,15_black,sɛv,s.ɛ.v,s ɛ v,,Dunn2012,,false,^ s . ɛ . v $,default
czech-15_black-1,,czech,15_black,tʃɛrniː,ʧ.ɛ.r.n.iː,tʃ ɛ r n iː,,Dunn2012,,false,^ ʧ . ɛ . r . n . iː $,default
bretonst-15_black-1,,bretonst,15_black,dyː,d.yː,d yː,,Dunn2012,,false,^ d . yː $,default
catalan-15_black-1,,catalan,15_black,"ˈnɛɣɾə, ˈneɣɾe",n.ɛ.ɣ.ɾ.ə,n ɛ ɣ ɾ ə,,Dunn2012,,false,^ n . ɛ . ɣ . ɾ . ə $,default
danish-15_black-1,,danish,15_black,sɒ:d̥ʰ,s.ɒː.d̥ʰ,s ɒː d̥ʰ/dʰ,,Dunn2012,,false,^ s . ɒː . d̥ʰ $,default
dutchlist-15_black-1,,dutchlist,15_black,zwɑrt,z.w.ɑ.r.t,z w ɑ r t,,Dunn2012,,false,^ z . w . ɑ . r . t $,default
english-15_black-1,,english,15_black,blæk,b.l.æ.k,b l æ k,,Dunn2012,,false,^ b . l . æ . k $,default
french-15_black-1,,french,15_black,nwaʀ,n.w.a.ʀ,n w a ʀ,,Dunn2012,,false,^ n . w . a . ʀ $,default
german-15_black-1,,german,15_black,ʃwart͜s,ʃ.w.a.r.t͜s,ʃ w a r ts,,Dunn2012,,false,^ ʃ . w . a . r . t͜s $,default
greekmod-15_black-1,,greekmod,15_black,ˈmavro̞s,m.a.v.r.o̞.s,m a v r o̞ s,,Dunn2012,,false,^ m . a . v . r . o̞ . s $,default
italian-15_black-1,,italian,15_black,'nero,n.e.r.o,n e r o,,Dunn2012,,false,^ n . e . r . o $,default
marathi-15_black-1,,marathi,15_black,'kaɭa,k.a.ɭ.a,k a ɭ a,,Dunn2012,,false,^ k . a . ɭ . a $,default
polish-15_black-1,,polish,15_black,ˈʧarnɨ,ʧ.a.r.n.ɨ,tʃ a r n ɨ,,Dunn2012,,false,^ ʧ . a . r . n . ɨ $,default
portuguesest-15_black-1,,portuguesest,15_black,'neɡɾu,n.e.ɡ.ɾ.u,n e ɡ ɾ u,,Dunn2012,,false,^ n . e . ɡ . ɾ . u $,default
russian-15_black-1,,russian,15_black,'tʃernɨj,ʧ.e.r.n.ɨ.j,tʃ e r n ɨ j,,Dunn2012,,false,^ ʧ . e . r . n . ɨ . j $,default
spanish-15_black-1,,spanish,15_black,'neɣɾo,n.e.ɣ.ɾ.o,n e ɣ ɾ o,,Dunn2012,,false,^ n . e . ɣ . ɾ . o $,default
swedish-15_black-1,,swedish,15_black,"svart, svaʈ",s.v.a.r.t,s v a r t,,Dunn2012,,false,^ s . v . a . r . t $,default
bihari-15_black-1,,bihari,15_black,kari,k.a.r.i,k a r i,,Dunn2012,,false,^ k . a . r . i $,default
oriya-15_black-1,,oriya,15_black,kɔḷa,k.ɔ.ɭ.a,k ɔ ɭ a,,Dunn2012,,false,^ k . ɔ . ɭ . a $,default
urdu-15_black-1,,urdu,15_black,kɑlə,k.ɑ.l.ə,k ɑ l ə,,Dunn2012,,false,^ k . ɑ . l . ə $,default
portuguesest-15_black-2,,portuguesest,15_black,ˈpɾetu,p.ɾ.e.t.u,p ɾ e t u,,Dunn2012,,false,^ p . ɾ . e . t . u $,default
armenianmod-16_blood-1,,armenianmod,16_blood,ɑˈɾɪ̯un,ɑ.ɾ.ɪ̯u.n,ɑ ɾ ɪ̯u n,,Dunn2012,,false,^ ɑ . ɾ . ɪ̯u . n $,default
czech-16_blood-1,,czech,16_blood,krɛf,k.r.ɛ.f,k r ɛ f,,Dunn2012,,false,^ k . r . ɛ . f $,default
german-16_blood-1,,german,16_blood,blu:t,b.l.uː.t,b l uː t,,Dunn2012,,false,^ b . l . uː . t $,default
bretonst-16_blood-1,,bretonst,16_blood,gwa:t,g.w.aː.t,g w aː t,,Dunn2012,,false,^ g . w . aː . t $,default
catalan-16_blood-1,,catalan,16_blood,saŋ,s.a.ŋ,s a ŋ,,Dunn2012,,false,^ s . a . ŋ $,default
danish-16_blood-1,,danish,16_blood,b̥loð,b̥.l.o.ð,b̥/b l o ð,,Dunn2012,,false,^ b̥ . l . o . ð $,default
dutchlist-16_blood-1,,dutchlist,16_blood,blut,b.l.u.t,b l u t,,Dunn2012,,false,^ b . l . u . t $,default
english-16_blood-1,,english,16_blood,blʌd,b.l.ʌ.d,b l ʌ d,,Dunn2012,,false,^ b . l . ʌ . d $,default
french-16_blood-1,,french,16_blood,sɑ̃,s.ɑ̃,s ɑ̃,,Dunn2012,,false,^ s . ɑ̃ $,default
greekmod-16_blood-1,,greekmod,16_blood,ˈe̞ma,e̞.m.a,e̞ m a,,Dunn2012,,false,^ e̞ . m . a $,default
italian-16_blood-1,,italian,16_blood,'sangwe,s.a.n.g.w.e,s a n g w e,,Dunn2012,,false,^ s . a . n . g . w . e $,default
marathi-16_blood-1,,marathi,16_blood,'ɾəktə,ɾ.ə.k.t.ə,ɾ ə k t ə,,Dunn2012,,false,^ ɾ . ə . k . t . ə $,default
polish-16_blood-1,,polish,16_blood,krɛf,k.r.ɛ.f,k r ɛ f,,Dunn2012,,false,^ k . r . ɛ . f $,default
portuguesest-16_blood-1,,portuguesest,16_blood,ˈsɐ̃ɣɨ,s.ɐ̃.ɣ.ɨ,s ɐ̃ ɣ ɨ,,Dunn2012,,false,^ s . ɐ̃ . ɣ . ɨ $,default
russian-16_blood-1,,russian,16_blood,krovʲ,k.r.o.vʲ,k r o vʲ,,Dunn2012,,false,^ k . r . o . vʲ $,default
spanish-16_blood-1,,spanish,16_blood,'saŋɡɾe,s.a.ŋ.ɡ.ɾ.e,s a ŋ ɡ ɾ e,,Dunn2012,,false,^ s . a . ŋ . ɡ . ɾ . e $,default
swedish-16_blood-1,,swedish,16_blood,blu:d,b.l.uː.d,b l uː d,,Dunn2012,,false,^ b . l . uː . d $,default
bihari-16_blood-1,,bihari,16_blood,sonit,s.o.n.i.t,s o n i t,,Dunn2012,,false,^ s . o . n . i . t $,default
oriya-16_blood-1,,oriya,16_blood,rɔktɔ,r.ɔ.k.t.ɔ,r ɔ k t ɔ,,Dunn2012,,false,^ r . ɔ . k . t . ɔ $,default
urdu-16_blood-1,,urdu,16_blood,χun,χ.u.n,χ u n,,Dunn2012,,false,^ χ . u . n $,default
armenianmod-17_blow-1,,armenianmod,17_blow,pʰəˈʧʰɛl,pʰ.ə.ʧʰ.ɛ.l,pʰ ə tʃʰ ɛ l,,Dunn2012,,false,^ pʰ . ə . ʧʰ . ɛ . l $,default
czech-17_blow-1,,czech,17_blow,foʊ̯kat,f.oʊ̯.k.a.t,f oʊ̯ k a t,,Dunn2012,,false,^ f . oʊ̯ . k . a . t $,default
german-17_blow-1,,german,17_blow,'ve:ən,v.eːə.n,v eːə n,,Dunn2012,,false,^ v . eːə . n $,default
greekmod-17_blow-1,,greekmod,17_blow,fiˈso̞,f.i.s.o̞,f i s o̞,,Dunn2012,,false,^ f . i . s . o̞ $,default
italian-17_blow-1,,italian,17_blow,sof'fjare,s.o.fː.j.a.r.e,s o fː j a r e,,Dunn2012,,false,^ s . o . fː . j . a . r . e $,default
portuguesest-17_blow-1,,portuguesest,17_blow,suˈpɾaɾ,s.u.p.ɾ.a.ɾ,s u p ɾ a ɾ,,Dunn2012,,false,^ s . u . p . ɾ . a . ɾ $,default
russian-17_blow-1,,russian,17_blow,dutʲ,d.u.tʲ,d u tʲ,,Dunn2012,,false,^ d . u . tʲ $,default
spanish-17_blow-1,,spanish,17_blow,so'plaɾ,s.o.p.l.a.ɾ,s o p l a ɾ,,Dunn2012,,false,^ s . o . p . l . a . ɾ $,default
swedish-17_blow-1,,swedish,17_blow,'blo:sa,b.l.oː.s.a,b l oː s a,,Dunn2012,,false,^ b . l . oː . s . a $,default
catalan-17_blow-1,,catalan,17_blow,bu'fa,b.u.f.a,b u f a,,Dunn2012,,false,^ b . u . f . a $,default
bretonst-17_blow-1,,bretonst,17_blow,'xwe:zã,x.w.eː.z.ã,x w eː z ã,,Dunn2012,,false,^ x . w . eː . z . ã $,default
danish-17_blow-1,,danish,17_blow,ˈb̥lεːsə,b̥.l.ɛː.s.ə,b̥/b l ɛː s ə,,Dunn2012,,false,^ b̥ . l . ɛː . s . ə $,default
dutchlist-17_blow-1,,dutchlist,17_blow,'wayə(n),w.ayə.n,w a j ə n,,Dunn2012,,false,^ w . ayə . n $,default
english-17_blow-1,,english,17_blow,bləʊ,b.l.əʊ,b l əʊ,,Dunn2012,,false,^ b . l . əʊ $,default
french-17_blow-1,,french,17_blow,sufle,s.u.f.l.e,s u f l e,,Dunn2012,,false,^ s . u . f . l . e $,default
bihari-17_blow-1,,bihari,17_blow,phukəb,pʰ.u.k.ə.b,pʰ u k ə b,,Dunn2012,,false,^ pʰ . u . k . ə . b $,default
bihari-17_blow-2,,bihari,17_blow,surkəb,s.u.r.k.ə.b,s u r k ə b,,Dunn2012,,false,^ s . u . r . k . ə . b $,default
bihari-17_blow-3,,bihari,17_blow,hawa bəhəb,h.a.w.a.-.b.ə.h.ə.b,h a w a + b ə h ə b,,Dunn2012,,false,^ h . a . w . a . - . b . ə . h . ə . b $,default
oriya-17_blow-1,,oriya,17_blow,bohiba,b.o.h.i.b.a,b o h i b a,,Dunn2012,,false,^ b . o . h . i . b . a $,default
urdu-17_blow-1,,urdu,17_blow,pʰũknə,pʰ.uː.k.n.ə,pʰ uː k n ə,,Dunn2012,,false,^ pʰ . uː . k . n . ə $,default
dutchlist-17_blow-2,,dutchlist,17_blow,'blazə(n),b.l.a.z.ə.n,b l a z ə n,,Dunn2012,,false,^ b . l . a . z . ə . n $,default
polish-17_blow-1,,polish,17_blow,ˈdmuxaʨ,d.m.u.x.a.ʨ,d m u x a tɕ,,Dunn2012,,false,^ d . m . u . x . a . ʨ $,default
marathi-17_blow-1,,marathi,17_blow,uɖ'ɳe,u.ɖ.ɳ.e,u ɖ ɳ e,,Dunn2012,,false,^ u . ɖ . ɳ . e $,default
czech-18_bone-1,,czech,18_bone,kost,k.o.s.t,k o s t,,Dunn2012,,false,^ k . o . s . t $,default
armenianmod-18_bone-1,,armenianmod,18_bone,vosˈkoɾ,v.o.s.k.o.ɾ,v o s k o ɾ,,Dunn2012,,false,^ v . o . s . k . o . ɾ $,default
bretonst-18_bone-1,,bretonst,18_bone,ˈaskɔrn,a.s.k.ɔ.r.n,a s k ɔ r n,,Dunn2012,,false,^ a . s . k . ɔ . r . n $,default
catalan-18_bone-1,,catalan,18_bone,ɔs,ɔ.s,ɔ s,,Dunn2012,,false,^ ɔ . s $,default
danish-18_bone-1,,danish,18_bone,b̥en,b̥.e.n,b̥/b e n,,Dunn2012,,false,^ b̥ . e . n $,default
dutchlist-18_bone-1,,dutchlist,18_bone,"ben, bɔt",b.e.n,b e n,,Dunn2012,,false,^ b . e . n $,default
english-18_bone-1,,english,18_bone,bəʊn,b.əʊ.n,b əʊ n,,Dunn2012,,false,^ b . əʊ . n $,default
french-18_bone-1,,french,18_bone,ɔs,ɔ.s,ɔ s,,Dunn2012,,false,^ ɔ . s $,default
german-18_bone-1,,german,18_bone,'knɔxn̩,k.n.ɔ.x.n̩,k n ɔ x n̩,,Dunn2012,,false,^ k . n . ɔ . x . n̩ $,default
greekmod-18_bone-1,,greekmod,18_bone,ˈko̞kaˌlo̞,k.o̞.k.a.l.o̞,k o̞ k a l o̞,,Dunn2012,,false,^ k . o̞ . k . a . l . o̞ $,default
italian-18_bone-1,,italian,18_bone,'ɔsso,ɔ.sː.o,ɔ sː o,,Dunn2012,,false,^ ɔ . sː . o $,default
marathi-18_bone-1,,marathi,18_bone,haɖ,h.a.ɖ,h a ɖ,,Dunn2012,,false,^ h . a . ɖ $,default
polish-18_bone-1,,polish,18_bone,kɔɕʨ,k.ɔ.ɕ.ʨ,k ɔ ɕ tɕ,,Dunn2012,,false,^ k . ɔ . ɕ . ʨ $,default
portuguesest-18_bone-1,,portuguesest,18_bone,ˈosu,o.s.u,o s u,,Dunn2012,,false,^ o . s . u $,default
russian-18_bone-1,,russian,18_bone,kostʲ,k.o.s.tʲ,k o s tʲ,,Dunn2012,,false,^ k . o . s . tʲ $,default
spanish-18_bone-1,,spanish,18_bone,'weso,w.e.s.o,w e s o,,Dunn2012,,false,^ w . e . s . o $,default
swedish-18_bone-1,,swedish,18_bone,beːn,b.eː.n,b eː n,,Dunn2012,,false,^ b . eː . n $,default
bihari-18_bone-1,,bihari,18_bone,həɖɖi,h.ə.ɖː.i,h ə ɖː i,,Dunn2012,,false,^ h . ə . ɖː . i $,default
oriya-18_bone-1,,oriya,18_bone,haḍɔ,h.a.ɖ.ɔ,h a ɖ ɔ,,Dunn2012,,false,^ h . a . ɖ . ɔ $,default
